URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241116,https://insights.blackcoffer.com/database-normalization-segmentation-with-google-data-studio-dashboard-insights/,5.0,2.0,0.4285713673469475,0.03167420800147417,18.285714285714285,0.59375,7.551785714285714,18.285714285714285,152.0,256.0,3.02,4.0,7.875
Netclan20241117,https://insights.blackcoffer.com/power-bi-dashboard-to-drive-insights-from-complex-data-to-generate-business-insights/,11.0,3.0,0.5714285306122479,0.049295774474310654,18.0,0.5895061728395061,7.435802469135803,18.0,191.0,322.0,3.0252365930599368,5.0,8.074534161490684
Netclan20241118,https://insights.blackcoffer.com/real-time-dashboard-to-monitor-infrastructure-activity-and-machines/,8.0,1.0,0.7777776913580343,0.042654028233867165,13.31578947368421,0.5810276679841897,5.55872685666736,13.31578947368421,147.0,253.0,3.0775510204081633,4.0,7.786561264822135
Netclan20241119,https://insights.blackcoffer.com/electric-vehicles-ev-load-management-system-to-forecast-energy-demand/,8.0,4.0,0.3333333055555579,0.04761904743008315,15.35,0.48534201954397393,6.33413680781759,15.35,149.0,307.0,2.7716262975778547,4.0,7.234527687296417
Netclan20241120,https://insights.blackcoffer.com/power-bi-data-driven-map-dashboard/,5.0,2.0,0.4285713673469475,0.041916167413675647,21.11111111111111,0.6421052631578947,8.701286549707602,21.11111111111111,122.0,190.0,3.193548387096774,3.0,8.305263157894737
Netclan20241121,https://insights.blackcoffer.com/google-local-service-ads-lsa-leads-dashboard/,6.0,3.0,0.33333329629630043,0.03543307072664145,17.9375,0.5470383275261324,7.393815331010453,17.9375,157.0,287.0,2.9745454545454546,4.0,7.641114982578397
Netclan20241122,https://insights.blackcoffer.com/aws-lex-voice-and-chatbot/,5.0,1.0,0.6666665555555741,0.046153845798816574,28.4,0.6338028169014085,11.613521126760563,28.4,90.0,142.0,3.3043478260869565,1.0,8.549295774647888
Netclan20241123,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,21.0,4.0,0.679999972800001,0.06082725046027433,11.9,0.5021008403361344,4.960840336134455,11.9,239.0,476.0,2.7072649572649574,2.0,7.151260504201681
Netclan20241125,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,12.0,1.0,0.8461537810650938,0.047101449104704894,16.473684210526315,0.4536741214057508,6.770943332772827,16.473684210526315,142.0,313.0,2.6470588235294117,2.0,7.0
Netclan20241126,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,5.0,3.0,0.24999996875000394,0.029850746157273334,15.5,0.5290322580645161,6.411612903225806,15.5,164.0,310.0,2.8776223776223775,1.0,7.3
Netclan20241127,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,9.0,1.0,0.7999999200000081,0.053475935542909435,21.1,0.5829383886255924,8.673175355450239,21.1,123.0,211.0,3.102439024390244,1.0,7.867298578199052
Netclan20241128,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,13.0,5.0,0.4444444197530878,0.07531380721626023,11.958333333333334,0.5400696864111498,4.999361207897794,11.958333333333334,155.0,286.0,2.892857142857143,3.0,7.4475524475524475
Netclan20241129,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,11.0,4.0,0.46666663555555765,0.056179775070487735,17.38888888888889,0.48562300319488816,7.149804756833511,17.38888888888889,152.0,313.0,2.8131147540983608,6.0,7.389776357827476
Netclan20241130,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,13.0,3.0,0.6249999609375024,0.045584045454176506,16.875,0.4765432098765432,6.940617283950617,16.875,193.0,405.0,2.7386934673366836,7.0,7.340740740740741
Netclan20241131,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,10.0,3.0,0.5384614970414233,0.05263157873428511,15.052631578947368,0.479020979020979,6.212661023187339,15.052631578947368,137.0,286.0,2.8035714285714284,3.0,7.321678321678322
Netclan20241132,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,19.0,1.0,0.8999999550000022,0.07462686539318333,17.526315789473685,0.46546546546546547,7.196712501975661,17.526315789473685,155.0,330.0,2.731707317073171,2.0,7.281818181818182
Netclan20241133,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,5.0,1.0,0.6666665555555741,0.039735099074601994,14.083333333333334,0.6094674556213018,5.8771203155818545,14.083333333333334,103.0,169.0,3.2804878048780486,3.0,8.538461538461538
Netclan20241134,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,9.0,2.0,0.636363578512402,0.0536585363236169,13.647058823529411,0.5905172413793104,5.6950304259634885,13.647058823529411,137.0,232.0,3.258771929824561,1.0,8.495689655172415
Netclan20241135,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,5.0,3.0,0.24999996875000394,0.044198894783431524,24.875,0.5979899497487438,10.189195979899498,24.875,119.0,199.0,3.1702127659574466,2.0,8.06532663316583
Netclan20241136,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,11.0,1.0,0.8333332638888947,0.04363636347768595,16.36842105263158,0.5916398713826366,6.784024369605686,16.36842105263158,184.0,311.0,3.0716612377850163,3.0,8.122186495176848
Netclan20241137,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,5.0,1.0,0.6666665555555741,0.024489795818409,12.909090909090908,0.5669014084507042,5.390396927016646,12.909090909090908,161.0,284.0,2.907142857142857,4.0,7.809859154929577
Netclan20241138,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,4.0,1.0,0.599999880000024,0.03875968962201791,4.181818181818182,0.6376811594202898,1.9277997364953887,4.181818181818182,88.0,138.0,4.417910447761194,2.0,11.855072463768115
Netclan20241139,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,6.0,1.0,0.7142856122449125,0.042944785012608684,14.916666666666666,0.6480446927374302,6.225884543761639,14.916666666666666,116.0,179.0,3.302857142857143,1.0,8.525139664804469
Netclan20241140,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,9.0,1.0,0.7999999200000081,0.058823529065743944,14.615384615384615,0.6052631578947368,6.088259109311741,14.615384615384615,115.0,190.0,3.2096774193548385,1.0,8.389473684210527
Netclan20241141,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,7.0,3.0,0.39999996000000404,0.0636942671102276,22.375,0.5698324022346368,9.177932960893855,22.375,102.0,179.0,3.191860465116279,1.0,8.1731843575419
Netclan20241142,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,7.0,2.0,0.5555554938271674,0.059999999600000006,13.076923076923077,0.6411764705882353,5.487239819004525,13.076923076923077,109.0,170.0,3.3536585365853657,1.0,8.611764705882353
Netclan20241143,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,6.0,2.0,0.4999999375000079,0.05298013209946933,13.833333333333334,0.6445783132530121,5.791164658634539,13.833333333333334,107.0,166.0,3.2962962962962963,1.0,8.58433734939759
Netclan20241144,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,12.0,1.0,0.8461537810650938,0.05371900804248344,15.421052631578947,0.5358361774744027,6.3827555236213405,15.421052631578947,157.0,293.0,2.907473309608541,4.0,7.662116040955631
Netclan20241145,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,5.0,1.0,0.6666665555555741,0.03428571408979592,11.61111111111111,0.6172248803827751,4.891334396597554,11.61111111111111,129.0,209.0,3.3613861386138613,3.0,8.736842105263158
Netclan20241146,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,6.0,9.0,-0.19999998666666757,0.04658385078700668,18.894736842105264,0.5598885793871866,7.781850168596981,18.894736842105264,201.0,358.0,2.8892045454545454,4.0,7.483240223463687
Netclan20241147,https://insights.blackcoffer.com/real-estate-data-warehouse/,12.0,4.0,0.4999999687500019,0.07272727239669421,17.785714285714285,0.5341365461847389,7.32794033275961,17.785714285714285,133.0,249.0,2.933609958506224,2.0,7.746987951807229
Netclan20241148,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,16.0,3.0,0.684210490304711,0.06690140821513589,14.217391304347826,0.5871559633027523,5.921818907060231,14.217391304347826,192.0,325.0,3.02803738317757,7.0,7.895384615384615
Netclan20241149,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,12.0,4.0,0.4999999687500019,0.06722689047383659,15.722222222222221,0.5229681978798587,6.498076168040832,15.722222222222221,148.0,282.0,2.922509225092251,4.0,7.74113475177305
Netclan20241150,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,8.0,1.0,0.7777776913580343,0.0351562498626709,12.458333333333334,0.5016722408026756,5.1840022296544035,12.458333333333334,150.0,299.0,2.9249146757679183,1.0,7.849498327759197
Netclan20241151,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,7.0,2.0,0.5555554938271674,0.03529411750865052,13.714285714285714,0.5381944444444444,5.7009920634920634,13.714285714285714,155.0,288.0,2.943661971830986,7.0,8.055555555555555
Netclan20241152,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,6.0,1.0,0.7142856122449125,0.03763440839981501,17.25,0.5990338164251208,7.139613526570049,17.25,124.0,207.0,3.2019704433497536,1.0,8.21256038647343
Netclan20241153,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,6.0,3.0,0.33333329629630043,0.04812834198861849,25.875,0.5942028985507246,10.587681159420292,25.875,123.0,207.0,3.154228855721393,1.0,8.173913043478262
Netclan20241154,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,7.0,1.0,0.7499999062500118,0.04519773985763989,17.727272727272727,0.6256410256410256,7.341165501165502,17.727272727272727,122.0,195.0,3.319371727748691,1.0,8.569230769230769
Netclan20241155,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,7.0,1.0,0.7499999062500118,0.043715846755651114,20.0,0.62,8.248000000000001,20.0,124.0,200.0,3.260204081632653,1.0,8.415
Netclan20241156,https://insights.blackcoffer.com/marbles-stimulation-using-python/,7.0,1.0,0.7499999062500118,0.04545454519628099,16.666666666666668,0.605,6.908666666666668,16.666666666666668,121.0,200.0,3.3025641025641024,1.0,8.46
Netclan20241157,https://insights.blackcoffer.com/stocktwits-data-structurization/,6.0,1.0,0.7142856122449125,0.04166666641865079,23.0,0.5978260869565217,9.43913043478261,23.0,110.0,184.0,3.188888888888889,1.0,8.342391304347826
Netclan20241158,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,6.0,1.0,0.7142856122449125,0.04117647034602076,20.77777777777778,0.6149732620320856,8.557100415923946,20.77777777777778,115.0,187.0,3.240437158469945,1.0,8.342245989304812
Netclan20241159,https://insights.blackcoffer.com/population-and-community-survey-of-america/,7.0,3.0,0.39999996000000404,0.04926108350117693,17.066666666666666,0.47265625,7.015729166666667,17.066666666666666,121.0,256.0,2.9585253456221197,3.0,7.08203125
Netclan20241160,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,16.0,9.0,0.27999998880000043,0.044014084429552666,11.827586206896552,0.41690962099125367,4.897798331155123,11.827586206896552,286.0,686.0,2.590015128593041,6.0,7.177842565597667
Netclan20241161,https://insights.blackcoffer.com/healthcare-data-analysis/,11.0,7.0,0.2222222098765439,0.051282051135948574,15.107142857142858,0.557919621749409,6.2660249915569075,15.107142857142858,236.0,422.0,2.982142857142857,2.0,7.5663507109004735
Netclan20241162,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,16.0,9.0,0.27999998880000043,0.04488330333055062,15.906976744186046,0.46637426900584794,6.549340405276758,15.906976744186046,319.0,682.0,2.7225705329153604,3.0,7.048387096774194
Netclan20241163,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,24.0,18.0,0.1428571394557824,0.050663449878572436,13.746478873239436,0.48668032786885246,5.693263680443316,13.746478873239436,475.0,976.0,2.7339642481598316,5.0,6.995901639344262
